N°	Maintenance Type	Printer	Line	PM to be done at JT	MACHINE TIME	JET TIME	PM Ecart JT	Effective PM date	Next PM	Next Jet Time	NEXT DATE	mois prevu	Année prévue	
307	600h	N3A13272	Line75		"8,200"	"7,030"		8/31/12		"7,630"				
306	600h	N3A13217	Line193		"2,110"	"1,835"		8/31/12		"2,435"				
301	600h	N3A13253	Line29		"18,919"	"14,136"		8/30/12		"14,736"				
302	600h	N3A13266	Line193		"18,708"	"12,631"		8/30/12		"13,231"				
299	600h	N3A13246	Line193		"11,436"	"9,021"		8/30/12		"9,621"				
303	2000h	N3A13724	Line193		"8,115"	"1,944"		8/30/12		"3,944"				
296	4000h	N3A13421	Line193		"18,095"	"13,095"		8/29/12		"15,095"				
298	600h	N3A13267	Line52		"16,059"	"11,976"		8/29/12		"12,576"				
300	4000h	N3A13566	Line92		"11,673"	"8,980"		8/29/12		"10,980"				
295	600h	N3A13320	Line193		"15,618"	"8,970"		8/29/12		"9,570"				
297	600h	N3A13527	Line193		"7,287"	"2,120"		8/29/12		"2,720"				
379	600h	N3A13248	Line38		"18,737"	"14,300"		8/28/12		"14,900"				
292	600h	N3A13496	Line81		"16,392"	"14,286"		8/28/12		"14,886"				
293	600h	N3A13273	Line64		"17,770"	"12,892"		8/28/12		"13,492"				
294	600h	N3A13265	Line77		"15,524"	"12,231"		8/28/12		"12,831"				
289	1200h	N3A13295	Line14		"15,436"	"9,324"		8/28/12	2400h	"10,524"	12/10/12	12	2012	
288	600h	N3A13268	Line204		"18,003"	"8,131"		8/28/12		"8,731"				
291	4000h	N3A13557	Line57		"7,955"	"4,000"		8/28/12		"6,000"				
290	600h	N3A13488	Line58		"16,705"	"12,800"		8/27/12		"13,400"				
287	600h	N3A13417	Line206		"16,979"	"12,349"		8/27/12		"12,949"	 			
286	600h	N3A13554	Line71		"11,503"	"10,426"		8/27/12		"11,026"				
278	600h	N3A13491	Line13		"17,400"	"15,670"		8/26/12		"16,270"				
283	2000h	N3A13525	Line51		"18,762"	"14,600"		8/26/12		"16,600"				
282	600h	N3A13525	Line51		"18,762"	"14,600"		8/26/12		"15,200"				
280	600h	N3A13420	Line105		"14,308"	"12,173"		8/26/12		"12,773"	 			
284	600h	N3A13238	Line17		"8,874"	"4,843"		8/26/12		"5,443"				
281	600h	N3A13555	Line193		"3,791"	"3,105"		8/26/12		"3,705"				
279	600h	N3A13424	Line205		"18,702"	"12,999"		8/25/12		"13,599"				
277	600h	N3A13260	Line19		"16,041"	"11,867"		8/25/12		"12,467"				
273	600h	N3A13262	Line65		"15,578"	"10,628"		8/25/12		"11,228"				
275	600h	N3A13565	Line98		"14,991"	"9,821"		8/25/12		"10,421"				
285	600h	N3A13511	Line193		"15,117"	"5,818"		8/25/12		"6,418"				
272	600h	N3A13310	Line9		"18,584"	"17,602"		8/24/12		"18,602"				
271	4000h	N3A13273	Line64		0	"12,783"		8/24/12		"14,783"				
276	4000h	N3A13497	Line16		0	"7,682"		8/24/12		"9,682"				
274	600h	N3A13209	Line193		"14,694"	"6,751"		8/24/12		"7,351"				
270	600h	N3A13313	Line76		"18,500"	"16,450"		8/23/12		"17,050"				
267	2000h	N3A13318	Line33		"18,545"	"16,039"		8/23/12		"18,039"				
264	4000h	N3A13266	Line193		"18,527"	"12,455"		8/23/12		"14,455"				
268	2000h	N3A13210	Line18		"14,434"	"12,191"		8/23/12		"14,191"				
266	2000h	N3A13295	Line14		"15,314"	"9,215"		8/23/12	4800h	"15,324"				
265	600h	N3A13299	Line103		"5,401"	"4,382"		8/23/12		"4,982"				
269	2000h	N3A13261	Line193		"6,128"	"3,945"		8/23/12		"5,945"				
262	4000h	N3A13496	Line81		0	"14,147"		8/22/12		"16,147"				
263	600h	N3A13722	Line11		"9,250"	"7,998"		8/22/12		"8,598"				
261	600h	N3A13550	Line203		"14,600"	"12,611"		8/19/12		"13,211"				
259	600h	N3A13419	Line212		"18,352"	"6,748"		8/18/12		"7,348"				
260	2000h	N3A13560	Line132		"3,959"	"2,010"		8/18/12		"4,010"				
256	600h	N3A13332	Line87		"18,363"	"5,826"		8/17/12		"6,426"				
257	600h	N3A13315	Line193		"4,004"	"3,120"		8/17/12		"3,720"				
498	2000h	N3A13721	Line44		"13,717"	"9,715"		8/16/12		"11,715"				
255	600h	N3A13721	Line44		"13,717"	"9,715"		8/16/12		"10,315"				
245	600h	N3A13289	Line49		"16,418"	"14,153"		8/15/12		"14,753"				
244	600h	N3A13490	Line73		"15,360"	"13,328"		8/15/12		"13,928"				
242	600h	N3A13819	Line215		"11,154"	"10,154"		8/15/12		"10,754"				
258	600h	N3A13552	Line28		"11,133"	"6,000"		8/15/12		"6,600"				
241	600h	N3A13526	Line182		"11,993"	"5,012"		8/15/12		"5,612"				
254	600h	AS0000090363	Line2		"2,671"	"2,459"		8/15/12		"3,059"				
253	600h	N3A13429	Line70		"18,198"	"12,646"		8/14/12		"13,246"				
497	4000h	N3A13549	Line78		"13,663"	"10,011"		8/14/12		"12,011"				
246	600h	N3A13549	Line78		"13,663"	"10,011"		8/14/12		"10,611"				
247	600h	N3A13561	Line193		"5,203"	"7,195"		8/14/12		"7,795"				
249	600h	N3A13428	Line89		"18,653"	"7,008"		8/14/12		"7,608"				
248	2000h	N3A13428	Line89		"18,653"	"7,008"		8/14/12		"9,008"				
250	600h	N3A13294	Line193		"16,037"	"14,169"		8/13/12		"14,769"				
209	4000h	N3A13424	Line205		"18,383"	"12,729"		8/13/12		"14,729"				
210	4000h	N3A13417	Line206		"16,609"	"12,025"		8/13/12		"14,025"	 			
309	600h	AS0000090361	Line23		"7,217"	"5,876"		8/13/12		"6,476"				
251	600h	N3A13218	Line213		"8,205"	"4,368"		8/13/12		"4,968"				
252	600h	N3A13551	Line193		"3,610"	"2,307"		8/13/12		"2,907"				
213	600h	N3A13717	Line202		"17,435"	"15,140"		8/12/12		"15,740"				
223	4000h	N3A13259	Line50		"17,136"	"13,284"		8/12/12		"15,284"				
222	600h	N3A13259	Line50		"17,136"	"13,284"		8/12/12		"13,884"				
216	600h	N3A13293	Line4		"13,020"	"8,872"		8/12/12		"9,472"				
214	600h	N3A13566	Line92		"11,230"	"8,632"		8/12/12		"9,232"				
212	600h	N3A13719	Line94		"9,435"	"7,248"		8/12/12		"7,848"				
217	600h	N3A13245	Line8		"16,942"	"11,930"		8/11/12		"12,530"				
211	600h	N3A13556	Line112		"15,320"	"9,441"		8/11/12		"10,041"				
215	600h	N3A13559	Line8		"11,042"	"9,029"		8/11/12		"9,629"				
218	600h	N3A13421	Line193		"17,647"	"12,653"		8/10/12		"13,253"				
219	600h	N3A13263	Line107		"12,321"	"10,347"		8/10/12		"10,947"				
220	2000h	N3A13489	Line56		"13,822"	"5,261"		8/10/12		"7,261"				
224	600h	N4A08612	Line195		"14,406"	"4,232"		8/10/12		"4,832"				
225	600h	N3A13560	Line132		"3,755"	"1,807"		8/10/12		"2,407"				
227	2000h	N3A13289	Line49		"16,404"	"14,141"		8/9/12		"16,141"				
228	4000h	N3A13718	Line99		"9,459"	"8,853"		8/9/12		"10,853"				
226	4000h	N3A13487	Line1		"10,125"	"7,773"		8/9/12		"9,773"				
229	2000h	N3A13555	Line193		"3,401"	"2,793"		8/9/12		"4,793"				
233	600h	N3A13720	Line67		"17,294"	"15,783"		8/8/12		"16,383"				
230	600h	N3A13487	Line1		"10,103"	"7,750"		8/8/12		"8,350"				
231	4000h	N3A13272	Line75		"7,646"	"6,532"		8/8/12		"8,532"				
232	600h	N3A13319	Line68		"4,051"	"3,173"		8/8/12		"4,173"				
237	600h	N3A13525	Line51		"18,310"	"14,179"		8/7/12		"14,779"				
236	600h	N3A13210	Line18		"14,082"	"11,961"		8/7/12		"12,561"				
238	600h	N3A13497	Line16		"12,591"	"7,382"		8/7/12		"7,982"				
234	600h	N3A13725	Line61		"11,108"	"6,363"		8/7/12		"6,963"				
235	600h	N3A13528	Line43		"10,818"	"2,330"		8/7/12		"2,930"				
240	600h	N3A13558	Line119		"10,888"	"7,791"		8/6/12		"8,391"				
200	600h	N3A13248	Line38		"18,144"	"13,738"		8/5/12		"14,338"				
239	600h	N3A13267	Line52		"15,547"	"11,576"		8/5/12		"12,176"				
202	600h	N3A13261	Line33		"5,680"	"3,628"		8/4/12		"4,228"				
201	600h	N3A13557	Line57		"7,387"	"3,625"		8/4/12		"4,225"				
204	1200h	N3A13292	Line30		"16,827"	"15,134"		8/3/12		"16,334"				
203	600h	N3A13427	Line209		"16,694"	"12,891"		8/3/12		"13,491"				
206	600h	N3A13266	Line193		"18,046"	"12,056"		8/3/12		"12,656"	 			
205	600h	N3A13419	Line212		"17,992"	"6,407"		8/3/12		"7,007"				
308	600h	N3A13217	Line193		"1,405"	"1,205"		8/3/12		"1,805"				
207	600h	N3A13254	Line37		"18,082"	"12,538"		8/2/12		"13,138"				
208	600h	N3A13246	Line193		"10,782"	"8,438"		8/2/12		"9,038"				
185	600h	N3A13493	Line63		"15,987"	"12,571"		7/31/12		"13,171"				
186	600h	N3A13262	Line65		"15,003"	"10,057"		7/31/12		"10,657"				
184	600h	N3A13272	Line75		"7,463"	"6,349"		7/31/12		"6,949"				
191	600h	N3A13489	Line56		"13,537"	"4,977"		7/29/12		"5,577"				
192	600h	N3A13718	Line99		"9,190"	"8,585"		7/28/12		"9,185"				
193	600h	N3A13238	Line17		"8,162"	"4,251"		7/27/12		"4,851"				
187	600h	N4A08618	Line198		"12,731"	"2,964"		7/27/12		"3,564"				
188	600h	N4A08624	Line198		"10,479"	"2,349"		7/27/12		"2,949"				
195	600h	N3A13273	Line64		"17,073"	"12,260"		7/26/12		"12,860"	 			
194	600h	N3A13495	Line193		"12,017"	"9,313"		7/26/12		"9,913"				
183	600h	N3A13420	Line105		"13,614"	"11,487"		7/25/12		"12,087"				
198	600h	N3A13268	Line204		"17,193"	"7,421"		7/25/12		"8,021"				
196	600h	N3A13716	Line193		"8,780"	"3,747"		7/25/12		"4,347"				
177	600h	N3A13555	Line193		"3,055"	"2,525"		7/25/12		"3,125"				
178	1200h	N3A13270	Line193		"12,836"	"2,389"		7/25/12		"3,600"				
197	600h	N3A13724	Line193		"7,264"	"1,515"		7/25/12		"2,115"				
182	600h	N3A13253	Line29		"18,030"	"13,293"		7/24/12		"13,893"				
179	600h	N3A13417	Line206		"16,166"	"11,640"		7/24/12		"12,240"				
181	600h	N3A13299	Line103		"4,707"	"3,706"		7/24/12		"4,306"				
180	600h	AS0000090361	Line23		"6,725"	"5,387"		7/23/12		"5,987"				
159	600h	N3A13313	Line76		"17,748"	"15,794"		7/22/12		"16,394"				
164	600h	N3A13491	Line13		"16,578"	"14,926"		7/22/12		"15,526"				
161	600h	N3A13550	Line203		"13,934"	"12,021"		7/22/12		"12,621"				
199	600h	N3A13260	Line19		"15,221"	"11,139"		7/22/12		"11,739"				
163	600h	N3A13260	Line19		"15,221"	"11,139"		7/22/12		"11,739"				
160	600h	N3A13554	Line71		"10,643"	"9,652"		7/22/12		"10,252"				
162	600h	N3A13315	Line193		"3,409"	"2,542"		7/22/12		"3,142"				
165	600h	N3A13565	Line98		"14,230"	"9,157"		7/21/12		"9,757"				
166	600h	N3A13293	Line4		"12,463"	"8,318"		7/20/12		"8,918"				
167	600h	N3A13552	Line28		"10,482"	"5,356"		7/19/12		"5,956"				
189	600h	N4A08615	Line197		"12,823"	"3,029"		7/19/12		"3,629"				
190	600h	N4A08559	Line196		"15,918"	"1,821"		7/19/12		"2,421"				
168	600h	N3A13210	Line18		"13,601"	"11,483"		7/18/12		"12,083"				
169	600h	N3A13320	Line193		"14,718"	"8,332"		7/18/12		"8,932"				
170	600h	N3A13526	Line182		"11,319"	"4,368"		7/18/12		"4,968"				
174	600h	N3A13318	Line14		"17,687"	"15,504"		7/17/12		"16,104"				
156	600h	N3A13717	Line202		"16,812"	"14,517"		7/17/12		"15,117"				
175	600h	N3A13289	Line49		"15,854"	"13,662"		7/17/12		"14,262"				
173	600h	N3A13496	Line81		"15,416"	"13,404"		7/17/12		"14,004"				
171	600h	N3A13421	Line193		"17,065"	"12,074"		7/17/12		"12,674"				
158	600h	N3A13263	Line107		"11,746"	"9,773"		7/17/12		"10,373"				
176	600h	N3A13819	Line215		"10,465"	"9,467"		7/17/12		"10,067"				
157	600h	N3A13721	Line44		"12,988"	"8,991"		7/17/12		"9,591"				
172	600h	N3A13561	Line193		"4,544"	"6,600"		7/17/12		"7,200"				
155	600h	N3A13294	Line193		"15,420"	"13,610"		7/16/12		"14,210"				
152	600h	N3A13424	Line205		"17,714"	"12,116"		7/15/12		"12,716"	 			
153	600h	N3A13719	Line94		"8,776"	"6,600"		7/15/12		"7,200"				
151	600h	AS0000090363	Line2		"1,897"	"1,717"		7/15/12		"2,317"				
154	600h	N3A13429	Line70		"17,549"	"12,000"		7/14/12		"12,600"				
150	600h	N3A13556	Line112		"14,655"	"8,785"		7/14/12		"9,385"				
149	600h	N3A13566	Line92		"10,552"	"7,960"		7/14/12		"8,560"				
144	600h	N3A13720	Line67		"16,670"	"15,170"		7/13/12		"15,770"				
145	600h	N3A13314	Line20		"14,674"	"11,793"		7/13/12		"12,393"				
146	600h	N3A13428	Line89		"17,885"	"6,380"		7/13/12		"6,980"				
139	600h	N3A13525	Line51		"17,707"	"13,580"		7/12/12		"14,180"				
148	600h	N3A13321	Line193		"15,585"	"12,286"		7/12/12		"12,886"				
142	600h	N3A13245	Line193		"16,238"	"11,281"		7/12/12		"11,881"				
141	600h	N3A13267	Line52		"14,969"	"10,999"		7/12/12		"11,599"				
140	600h	N3A13558	Line119		"10,293"	"7,205"		7/12/12		"7,805"				
137	600h	N3A13291	Line60		"14,582"	"11,276"		7/11/12		"11,876"				
138	600h	N3A13487	Line1		"9,442"	"7,146"		7/11/12		"7,746"				
134	600h	N3A13261	Line33		"5,120"	"3,070"		7/11/12		"3,670"				
143	600h	N3A13551	Line193		"2,860"	"1,592"		7/11/12		"2,192"				
135	600h	N3A13490	Line73		"14,499"	"12,568"		7/10/12		"13,168"				
136	600h	N3A13266	Line193		"17,492"	"11,564"		7/10/12		"12,164"				
133	600h	N3A13295	Line193		"14,305"	"8,842"		7/10/12		"9,442"				
131	600h	N3A13427	Line209		"16,080"	"12,280"		7/9/12		"12,880"	 			
130	600h	N3A13549	Line78		"12,821"	"9,173"		7/9/12		"9,773"				
129	600h	N3A13557	Line57		"6,763"	"3,026"		7/9/12		"3,626"				
126	600h	N3A13292	Line30		"16,199"	"14,508"		7/8/12		"16,334"				
127	600h	N3A13332	Line87		"17,358"	"4,902"		7/6/12		"5,502"				
132	600h	N3A13218	Line213		"7,532"	"3,762"		7/6/12		"4,362"				
128	600h	N3A13262	Line65		"14,381"	"9,443"		7/5/12		"10,043"				
147	600h	N3A13272	Line75		"6,835"	"5,725"		7/5/12		"6,325"				
120	600h	N3A13493	Line63		"14,532"	"11,920"		7/4/12		"12,520"				
124	600h	N3A13497	Line16		"11,761"	"6,744"		7/3/12		"7,344"				
122	600h	N3A13488	Line58		"15,386"	"11,581"		7/2/12		"12,181"				
123	600h	N3A13718	Line99		"8,600"	"8,007"		7/2/12		"8,607"				
121	600h	N3A13246	Line193		"10,074"	"7,824"		7/2/12		"8,424"				
125	600h	N3A13524	Line10		"12,157"	"10,845"		7/1/12		"11,445"				
89	600h	N3A13313	Line76		"17,216"	"15,266"		6/30/12		"15,866"				
88	600h	N3A13268	Line204		"16,581"	"6,809"		6/30/12		"7,409"				
87	600h	N3A13238	Line17		"7,520"	"3,611"		6/30/12		"4,211"				
82	600h	N3A13491	Line13		"15,993"	"14,342"		6/28/12		"14,942"				
84	600h	N3A13547	Line216		"6,823"	"6,026"		6/28/12		"6,626"				
85	600h	N3A13716	Line193		"8,134"	"3,114"		6/28/12		"3,714"				
79	600h	N3A13310	Line9		"17,236"	"16,333"		6/27/12		"16,933"				
80	600h	N3A13296	Line113		"16,835"	"13,069"		6/27/12		"13,669"				
77	600h	N3A13273	Line64		"16,387"	"11,613"		6/27/12		"12,213"				
76	600h	N3A13260	Line19		"14,620"	"10,539"		6/27/12		"11,139"				
73	600h	N3A13559	Line8		"9,952"	"7,945"		6/27/12		"8,545"				
83	600h	N3A13293	Line193		"11,923"	"7,792"		6/27/12		"8,392"				
81	600h	N3A13300	Line97		"8,048"	"6,512"		6/27/12		"7,112"				
75	600h	N3A13419	Line212		"17,107"	"5,522"		6/27/12		"6,122"				
74	600h	N3A13489	Line56		"12,765"	"4,205"		6/27/12		"4,805"				
78	1200h	N3A13271	Line193		"3,128"	"2,275"		6/27/12		"3,475"				
72	600h	N3A13247	Line211		"16,727"	"13,100"		6/25/12		"13,700"				
69	600h	N3A13555	Line193		952	882		6/25/12		"1,482"				
64	600h	N3A13259	Line50		"15,957"	"12,140"		6/24/12		"12,740"	 			
70	600h	N3A13550	Line203		"13,258"	"11,346"		6/24/12		"11,946"				
65	600h	N3A13210	Line18		"13,013"	"10,896"		6/24/12		"11,496"				
86	600h	N3A13554	Line71		"9,920"	"9,027"		6/24/12		"9,627"				
67	600h	N3A13254	Line37		"17,121"	"11,578"		6/23/12		"12,178"				
66	600h	N3A13495	Line193		"11,443"	"8,957"		6/23/12		"9,557"				
71	600h	N3A13553	Line98		"13,553"	"8,500"		6/23/12		"9,100"				
68	600h	N3A13299	Line103		"4,007"	"3,044"		6/23/12		"3,644"				
58	600h	N3A13267	Line52		"14,481"	"10,512"		6/22/12		"11,112"				
59	600h	N3A13250	Line193		"14,689"	"7,873"		6/22/12		"8,473"				
46	600h	N3A13421	Line193		"16,443"	"11,466"		6/21/12		"12,066"				
63	600h	N3A13417	Line206		"15,388"	"10,863"		6/21/12		"11,463"				
60	600h	N3A13263	Line107		"11,127"	"9,162"		6/21/12		"9,762"				
62	4000h	N3A13561	Line193		"9,569"	"6,000"		6/21/12		"8,000"				
61	600h	N3A13561	Line193		"9,569"	"6,000"		6/21/12		"6,600"				
45	600h	N3A13717	Line202		"16,173"	"13,880"		6/20/12		"14,480"				
11	4000h	N3A13719	Line94		"8,170"	"6,019"		6/20/12		"8,019"				
10	600h	N3A13719	Line94		"8,170"	"6,019"		6/20/12		"6,619"				
43	600h	N3A13560	Line132		"2,542"	987		6/20/12		"1,587"				
15	600h	N3A13253	Line29		"17,217"	"12,484"		6/19/12		"13,084"				
21	600h	N3A13424	Line205		"17,081"	"11,490"		6/19/12		"12,090"				
14	4000h	N3A13495	Line193		"11,345"	"8,893"		6/19/12		"10,893"				
13	600h	N3A13265	Line77		"15,458"	"11,449"		6/18/12		"12,049"				
7	600h	N3A13721	Line44		"12,308"	"8,335"		6/18/12		"8,935"				
28	600h	N3A13720	Line67		"16,061"	"14,599"		6/17/12		"15,199"				
12	600h	N3A13722	Line11		"7,823"	"6,704"		6/17/12		"7,304"				
25	600h	N3A13556	Line112		"13,989"	"8,124"		6/16/12		"8,724"				
27	600h	N3A13566	Line92		"9,886"	"7,298"		6/16/12		"7,898"				
9	4000h	N3A13558	Line119		"9,676"	"6,600"		6/16/12		"8,600"				
8	600h	N3A13558	Line119		"9,676"	"6,600"		6/16/12		"7,200"				
26	600h	N3A13551	Line193		"2,250"	989		6/16/12		"1,589"				
24	600h	N3A13429	Line70		"16,860"	"11,316"		6/15/12		"11,916"				
44	600h	N3A13428	Line89		"17,218"	"5,642"		6/15/12		"6,242"				
42	600h	N3A13207	Line15		"15,211"	"14,143"		6/14/12		"14,743"				
16	600h	N3A13490	Line73		"13,909"	"11,976"		6/14/12		"12,576"				
31	600h	N3A13291	Line60		"13,938"	"10,634"		6/14/12		"11,234"				
30	600h	N3A13318	Line193		"17,032"	"14,900"		6/13/12		"15,500"				
33	600h	N3A13294	Line193		"14,655"	"12,917"		6/13/12		"13,517"				
32	600h	N3A13314	Line20		"13,963"	"11,084"		6/13/12		"11,684"				
23	600h	N3A13245	Line193		"15,539"	"10,676"		6/13/12		"11,276"				
34	600h	N3A13526	Line182		"10,474"	"3,555"		6/13/12		"4,155"				
29	600h	N3A13261	Line33		"4,458"	"2,424"		6/13/12		"3,024"				
17	600h	N3A13496	Line81		"14,578"	"12,630"		6/12/12		"13,230"				
6	600h	N3A13549	Line78		"12,184"	"8,562"		6/12/12		"9,162"				
22	600h	N3A13725	Line61		"9,789"	"5,151"		6/12/12		"5,751"				
19	600h	N3A13427	Line209		"15,413"	"11,781"		6/11/12		"12,381"				
18	600h	N3A13320	Line193		"13,869"	"7,696"		6/11/12		"8,296"				
20	600h	N3A13819	Line215		"9,586"	"8,621"		6/10/12		"9,221"				
4	600h	N3A13262	Line65		"13,777"	"8,844"		6/9/12		"9,444"				
41	600h	N3A13297	Line193		"9,848"	"8,343"		6/9/12		"8,943"				
5	600h	N3A13511	Line69		"13,921"	"5,443"		6/9/12		"6,043"				
35	600h	N3A13552	Line28		"9,483"	"4,357"		6/7/12		"4,957"				
2	600h	N3A13557	Line57		"5,967"	"2,418"		6/7/12		"3,018"				
3	600h	N3A13248	Line38		"16,697"	"12,326"		6/6/12		"12,926"	 			
36	600h	N3A13321	Line193		"14,770"	"11,459"		6/6/12		"12,059"				
90	600h	N3A13295	Line14		"13,496"	"8,090"		6/6/12		"8,690"				
37	600h	N3A13332	Line87		"16,597"	"4,343"		6/4/12		"4,943"				
38	600h	N3A13491	Line13		"15,411"	"13,777"		6/3/12		"14,377"				
39	600h	N3A13559	Line8		"9,380"	"7,380"		6/3/12		"7,980"				
1	600h	N3A13488	Line58		"14,650"	"10,863"		6/2/12		"11,463"				
40	600h	N3A13489	Line56		"12,142"	"3,538"		6/1/12		"4,138"				
114	600h	N3A13493	Line63		"14,532"	"11,149"		5/31/12		"11,749"				
107	600h	N3A13251	Line193		"13,210"	"11,840"		5/30/12		"12,440"				
92	600h	N3A13497	Line16		"10,956"	"5,952"		5/30/12		"6,552"				
93	600h	N3A13420	Line105		"12,300"	"10,300"		5/29/12		"10,900"				
94	600h	AS0000090363	Line2		766	626		5/28/12		"1,226"				
91	600h	N3A13565	Line98		"12,901"	"7,853"		5/27/12		"8,453"				
95	600h	N3A13292	Line30		"15,140"	"13,490"		5/24/12		"16,334"				
96	600h	N3A13246	Line213		"8,989"	"7,045"		5/18/12		"7,645"				
56	600h	N4A08612	Line195		"12,398"	"3,747"		5/18/12		"4,347"				
57	600h	N4A08626	Line199		"12,224"	"3,579"		5/18/12		"4,179"				
108	600h	N3A13298	Line80		"16,260"	"13,551"		5/17/12		"14,151"				
97	600h	N3A13525	Line51		"16,284"	"12,200"		5/13/12		"12,800"	 			
49	600h	N4A08620	Line200		"12,396"	"3,174"		5/9/12		"3,774"				
54	600h	N4A08617	Line200		"13,166"	"2,696"		5/9/12		"3,296"				
55	600h	N4A08614	Line200		"13,508"	"3,662"		5/8/12		"4,262"				
52	600h	N4A08621	Line200		"13,259"	"3,609"		5/8/12		"4,209"				
51	600h	N4A08623	Line200		"13,259"	"3,609"		5/8/12		"4,209"				
53	600h	N4A08622	Line200		"13,383"	"3,581"		5/8/12		"4,181"				
47	600h	N4A08625	Line200		"13,079"	"3,567"		5/8/12		"4,167"				
50	600h	N4A08616	Line200		"13,154"	"3,564"		5/8/12		"4,164"				
48	600h	N4A08634	Line200		"13,074"	"3,562"		5/8/12		"4,162"				
109	600h	N3A13319	Line68		"2,105"	"1,955"		5/4/12		"2,555"				
99	600h	N3A13272	Line75		"5,225"	"4,157"		4/29/12		"4,757"				
98	600h	AS0000090361	Line23		"4,681"	"3,393"		4/29/12		"3,993"				
100	600h	N3A13487	Line1		"7,600"	"5,430"		4/18/12		"6,030"				
115	600h	N3A13270	Line193		"10,628"	"1,260"		3/30/12		"1,860"				
110	600h	N3A13528	Line43		"7,617"	"1,207"		3/27/12		"1,807"				
116	600h	N3A13209	Line193		"11,018"	"4,938"		3/18/12		"5,538"				
101	600h	N3A13217	Line193		"9,885"	"8,338"		3/5/12						
111	600h	N3A13498	Line21		"9,710"	"7,019"		2/15/12		"7,619"				
103	600h	N3A13527	Line193		"3,952"	"1,639"		2/14/12		"2,239"				
102	600h	N3A13724	Line193		"3,611"	691		2/14/12		"1,291"				
104	600h	N3A13266	Line193		"13,855"	"9,765"		2/9/12		"10,365"				
112	600h	N3A13249	Line10		"12,668"	"10,348"		12/23/11		"10,948"				
105	600h	N3A13289	Line49		"10,490"	"9,090"		12/4/11		"9,690"				
117	600h	N3A13562	Line208		"4,719"	555		12/2/11		"1,155"				
106	600h	N3A13218	Line51		"5,784"	"3,687"		11/12/11		"4,287"				
118	1200h	N3A13823	Line90		"2,482"	388		11/3/11		"1,588"				
113	600h	AS0000090362	Line97		"2,602"	"2,396"		10/15/11		"2,996"				
119	600h	N3A13563	Line210		"3,393"	631		10/7/11		"1,231"				
		N3A13564	Line69							"9,600"				
		N3A13270	Line193							"4,883"				
		N3A13270	Line193							"9,736"				
		N3A13823	Line63							"10,571"				
		N3A13493	Line194							"17,318"				
		N3A13562	Line210						4800h	"4,800"				
		N3A13562	Line210						9600h	"9,600"				
		N3A13563	Line208						4800h	"4,800"				
		N3A13563	Line208						9600h	"9,600"				
		N3A13725	Line61							"17,173"				
		N3A13528	Line43							"9,600"				
	600h	N3A13424	Line205							"22,329"				
		N3A13265	Line77							"19,125"				
		N3A13527	Line193							"11,151"				
		N3A13246	Line193							"13,300"				
		N3A13246	Line193							"13,300"				
		N3A13420	Line99							"24,527"				
		N3A13497	Line16							"24,177"				
		AS0000090362	Line30							"16,639"				
		N3A13266	Line193						9600h	"9,580"				
		AS0000090359	Line8							"10,968"				
		N3A13261	Line88							"11,592"				
		N3A13426	Line14							"14,594"				
		N3A13827	Line194							"1,200"				
		N3A13827	Line194							"4,800"				
		N3A13827	Line194							"9,617"				
		N3A13826	Line194							"1,200"				
		N3A13826	Line194							"4,833"				
		N3A13826	Line194							"9,627"				
